id	name	sido	gu	addr	x	y	class_2008	class_2009	class_2010	class_2011	class_2012	class_2013	class_2014	class_2015	class_2016	class_2017	class_2018	class_2019	class_2020	class_2021	class_2022	class_2023	student_2008	student_2009	student_2010	student_2011	student_2012	student_2013	student_2014	student_2015	student_2016	student_2017	student_2018	student_2019	student_2020	student_2021	student_2022	student_2023
S140003262	의신초등학교모도분교장	전남	진도군	전라남도 진도군 의신면 모도길 12-3	126.355599	34.407583	0	0	0	0	0	0	2	1	2	2	2	3	3	3	2	2	0	0	0	0	0	0	3	2	3	4	4	5	5	5	5	3
NONE	의신초등학교유정분교장	전남	진도군	전남 진도군 의신면 연주리451	126.3175875	34.4338467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S140003256	의신초등학교접도분교장	전남	진도군	전라남도 진도군 의신면 황모길 25-1	126.2953725	34.3859826	3	3	3	3	4	4	3	4	2	2	3	3	3	2	3	2	27	25	24	26	20	16	13	15	11	9	11	9	7	6	7	6
S140002050	조도초등학교	전남	진도군	전라남도 진도군 조도면 창유1길 36-14	126.0482959	34.2959179	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	59	64	57	49	45	50	48	43	51	51	55	54	50	48	39	39
S140003490	조도초등학교거차분교장	전남	진도군	전라남도 진도군 조도면 서거차도1길 116	125.9153767	34.2559161	1	1	2	2	2	2	3	2	2	2	2	3	3	3	3	2	1	2	3	3	3	5	6	3	4	4	5	8	9	9	8	3
NONE	조도초등학교관매분교장	전남	진도군	전라남도 진도군 조도면 관매도리 457	126.0534109	34.2397442	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NONE	조도초등학교관사분교장	전남	진도군	전라남도 진도군 조도면 관사도길 12	125.9759926	34.3093524	3	2	2	2	2	2	2	1	1	1	1	1	0	0	0	0	6	5	5	3	4	3	3	2	2	1	1	1	0	0	0	0
S140003951	조도초등학교대마분교장	전남	진도군	전라남도 진도군 조도면 대마도길 26	125.9943194	34.2714101	2	3	2	1	1	1	1	1	2	2	2	2	2	2	2	1	4	6	3	2	1	2	1	2	3	4	4	3	4	3	3	2
NONE	조도초등학교동거차분교장	전남	진도군	전라남도 진도군 조도면 동거차도30-6	125.939086	34.238285	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONE	조도초등학교상도분교장	전남	진도군	전남 진도군 조도면 맹성리963	126.0329312	34.3349539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONE	지산서초등학교	전남	진도군	전남 진도군 지산면 가치리904-3	126.1224274	34.4344395	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002064	지산초등학교	전남	진도군	전라남도 진도군 지산면 인지독치1길 21-12	126.1669539	34.421488	7	7	7	7	7	7	7	7	7	8	7	6	6	6	6	6	107	129	116	99	87	80	76	76	80	84	79	77	80	71	57	59
NONE	지산초등학교길은분교장	전남	진도군	전남 진도군 지산면 길은리494-1	126.1879287	34.4698155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002066	진도서초등학교	전남	진도군	전라남도 진도군 진도읍 신흥정자로 25	126.2411125	34.4984272	6	5	5	7	7	7	7	7	7	7	7	7	7	7	7	7	47	42	36	40	36	34	34	32	32	26	29	29	25	25	36	32
S140003492	진도서초등학교가사도분교장	전남	진도군	전라남도 진도군 조도면 가사도길 88-22	126.0479	34.4786583	3	3	3	3	3	3	2	2	2	3	3	2	3	1	1	2	17	14	16	10	6	6	5	5	6	11	15	6	7	2	2	3
S140002068	진도초등학교	전남	진도군	전라남도 진도군 진도읍 성내길 9	126.2654555	34.4864281	37	37	36	34	31	32	32	29	29	30	31	32	29	30	29	28	1028	975	936	882	825	763	742	695	678	688	685	705	653	653	599	566
S140002102	기산초등학교	전남	함평군	전라남도 함평군 함평읍 기산길 63	126.517119	35.0681787	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6	66	72	61	53	43	41	39	37	42	43	41	42	42	35	31	24
S140002103	나산초등학교	전남	함평군	전라남도 함평군 나산면 함장로 2441-8	126.606275	35.1165987	7	7	7	7	6	6	6	6	6	6	6	7	7	7	7	7	132	108	110	95	86	76	74	74	67	66	57	65	63	61	58	52
S140002125	대동향교초등학교	전남	함평군	전라남도 함평군 대동면 대동길 6-9	126.5321426	35.068004	7	7	7	7	7	7	7	7	6	6	6	6	6	6	7	7	143	132	132	111	96	83	72	69	68	63	64	64	74	63	65	54
NONE	대동향교초등학교대신분교장	전남	함평군	전남 함평군 대동면 금산리422-7	126.494433	35.1236615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002109	손불서초등학교	전남	함평군	전라남도 함평군 손불면 양재길 15	126.4068397	35.1568182	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	53	51	52	41	39	34	35	34	35	31	31	28	36	34	32	29
S140002110	손불초등학교	전남	함평군	전라남도 함평군 손불면 손불중앙길 121	126.433538	35.145524	6	6	6	6	6	7	7	7	7	6	6	6	6	6	6	6	101	90	92	90	74	64	55	50	41	38	45	49	51	47	47	40
S140002112	신광초등학교	전남	함평군	전라남도 함평군 신광면 신광중앙길 118	126.499175	35.157199	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	61	52	53	49	42	41	34	33	30	26	23	24	22	20	20	13
S140002113	엄다초등학교	전남	함평군	전라남도 함평군 엄다면 엄다길 35	126.5137162	35.0115753	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	82	81	87	76	69	66	52	43	41	41	39	32	25	24	25	23
NONE	영창초등학교	전남	함평군	전라남도 함평군 학교면사거리 172	126.5352059	35.0317331	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002116	월야초등학교	전남	함평군	전라남도 함평군 월야면 금석길 95	126.6321554	35.1769282	10	10	9	9	8	7	8	8	8	8	8	8	7	6	6	6	188	191	170	166	157	122	134	127	118	112	110	111	91	95	87	71
S140002117	학다리중앙초등학교	전남	함평군	전라남도 함평군 학교면 백학길 100	126.5369019	35.0128057	7	8	11	9	8	8	7	7	7	7	7	7	7	7	7	7	79	142	188	164	143	128	115	115	109	115	112	109	99	92	83	64
NONE	학다리초등학교	전남	함평군	전남 함평군 학교면 학교리585	126.5366176	35.0132949	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002122	함평초등학교	전남	함평군	전라남도 함평군 함평읍 내대화길 77	126.5128178	35.0619171	21	21	20	20	19	20	19	19	19	19	19	19	19	19	19	20	594	581	534	510	466	449	433	422	416	393	406	408	405	402	367	361
S140002124	해보초등학교	전남	함평군	전라남도 함평군 해보면 해삼로 313	126.6027332	35.177336	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	142	125	106	99	86	84	75	76	80	72	70	70	68	64	65	58
S140002159	계곡초등학교	전남	해남군	전라남도 해남군 계곡면 성진길 6-37	126.6566911	34.6463243	4	5	5	5	6	6	6	6	6	6	6	6	6	6	7	7	20	30	27	27	30	28	29	33	31	30	31	35	30	24	28	30
NONE	계곡초등학교계곡서분교장	전남	해남군	전남 해남군 계곡면 사정리375	126.5990465	34.6530174	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONE	군곡초등학교	전남	해남군	전라남도 해남군 송지면군곡리 441	126.5344681	34.4063991	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	42	36	32	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002162	마산초등학교	전남	해남군	전라남도 해남군 마산면 은적사길 13	126.57315	34.618957	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	42	35	44	43	44	50	44	50	49	44	40	38	35	34	32	26
S140003926	마산초등학교용전분교장	전남	해남군	전라남도 해남군 마산면 산이로 117-69	126.5454277	34.5957603	6	6	6	6	6	6	6	5	5	6	5	4	5	4	5	5	60	55	47	42	33	28	30	27	24	28	24	17	14	11	13	9
NONE	문내동초등학교	전남	해남군	전라남도 해남군 문내면 신창길 36	126.3505374	34.6003734	4	4	4	3	3	3	0	0	0	0	0	0	0	0	0	0	32	25	25	16	15	17	0	0	0	0	0	0	0	0	0	0
NONE	문내초등학교	전남	해남군	전라남도 해남군 문내면 문내화원로 541	126.3486345	34.6332716	6	7	6	6	5	4	0	0	0	0	0	0	0	0	0	0	41	46	35	28	23	14	0	0	0	0	0	0	0	0	0	0
S140002166	북일초등학교	전남	해남군	전라남도 해남군 북일면 백도로 849	126.6767097	34.4674009	6	6	6	6	7	7	6	6	6	6	6	6	6	5	6	6	122	111	109	94	80	70	56	54	49	40	32	29	26	22	55	47
NONE	북일초등학교산동분교장	전남	해남군	전남 해남군 북일면 내동리645	126.7090814	34.4472601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002171	북평초등학교	전남	해남군	전라남도 해남군 북평면 볼무당길 40	126.6312875	34.4081154	10	9	8	10	8	8	8	7	6	6	6	6	6	6	6	7	177	180	160	164	143	129	113	99	96	89	78	69	68	62	57	48
S140002173	산이서초등학교	전남	해남군	전라남도 해남군 산이면 산이로 1736	126.4108385	34.676834	6	6	6	7	7	7	7	7	7	6	6	6	7	7	7	7	73	79	63	60	47	40	36	41	38	48	48	61	60	60	54	36
NONE	산이서초등학교금호분교장	전남	해남군	전라남도 해남군 산이면 금호길 98	126.3627802	34.691023	4	3	3	3	3	3	3	2	2	1	0	0	0	0	0	0	24	17	17	15	11	9	6	5	3	1	0	0	0	0	0	0
S140002175	산이초등학교	전남	해남군	전라남도 해남군 산이면 비석길 95-2	126.4467657	34.6437993	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	119	103	92	86	74	65	63	59	53	48	53	50	45	41	36	39
S140002178	삼산초등학교	전남	해남군	전라남도 해남군 삼산면 고산로 586	126.6077	34.5154083	6	6	6	6	6	6	7	7	7	7	7	7	6	6	6	6	96	86	78	77	60	57	57	57	53	47	38	34	37	41	54	36
S140003463	서정초등학교	전남	해남군	전라남도 해남군 송지면 달마로 524	126.5614375	34.3891154	0	0	0	0	0	0	0	6	6	6	6	6	6	6	6	6	0	0	0	0	0	0	0	72	70	71	57	53	52	50	44	33
S140002181	송지초등학교	전남	해남군	전라남도 해남군 송지면 산정1길 101	126.5203625	34.3691654	12	11	10	10	8	7	6	6	6	7	7	8	7	7	8	8	214	200	176	174	155	142	124	125	115	122	123	127	118	115	128	127
NONE	송지초등학교서정분교장	전남	해남군	전라남도 해남군 송지면 달마로 524	126.5614375	34.3891154	6	6	6	6	6	6	6	0	0	0	0	0	0	0	0	0	54	52	55	70	64	77	76	0	0	0	0	0	0	0	0	0
S140002183	송호초등학교	전남	해남군	전라남도 해남군 송지면 송호길 5	126.5184875	34.3167333	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	82	70	68	61	54	45	43	45	43	39	37	39	34	27	19	19
S140002185	어란진초등학교	전남	해남군	전라남도 해남군 송지면 어란로 441	126.4773061	34.3518875	7	7	7	7	6	6	6	6	7	7	7	7	7	7	6	3	59	53	49	44	38	33	34	30	27	26	32	30	29	30	31	9
NONE	어란진초등학교어불분교장	전남	해남군	전라남도 해남군 송지면 어불길 50-7어란진초등학교어불분교장	126.4722717	34.3377675	2	2	2	1	1	1	1	1	1	1	0	0	0	0	0	0	5	7	4	3	2	2	2	2	2	2	0	0	0	0	0	0
NONE	옥동초등학교	전남	해남군	전라남도 해남군 황산면옥동리 22	126.3478248	34.5713993	6	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	46	38	33	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002189	옥천초등학교	전남	해남군	전라남도 해남군 옥천면 해강로 19	126.6494088	34.5678606	7	7	7	8	9	10	9	9	8	7	7	7	7	8	8	8	92	79	88	123	145	159	144	132	113	90	91	79	72	63	56	57
S140002190	우수영초등학교	전남	해남군	전라남도 해남군 문내면 동영길 117	126.3123988	34.6052643	7	8	8	8	8	7	8	7	7	7	7	8	7	7	7	7	155	147	136	124	109	93	129	128	127	129	132	129	122	116	103	100
NONE	우수영초등학교중화분교	전남	해남군	전남 해남군 문내면 무고리806-1번지	126.3070908	34.6389315	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONE	우수영초등학교중화분교장	전남	해남군	전라남도 해남군 문내면 증도길 31	126.2832839	34.6324138	3	0	4	4	3	3	0	0	0	0	0	0	0	0	0	0	23	0	19	16	11	7	0	0	0	0	0	0	0	0	0	0
S140002193	해남동초등학교	전남	해남군	전라남도 해남군 해남읍 중앙1로 45	126.6047478	34.5700893	55	55	50	48	44	44	42	44	43	44	45	46	46	47	49	49	1601	1493	1417	1297	1204	1121	1056	1094	1070	1128	1115	1142	1141	1133	1126	1081
S140002195	해남서초등학교	전남	해남군	전라남도 해남군 해남읍 중앙1로 182	126.5973634	34.5731558	39	39	37	34	32	31	28	26	24	23	24	23	23	20	21	21	1101	1042	959	868	794	711	644	612	579	560	564	538	517	466	456	436
S140002197	현산남초등학교	전남	해남군	전라남도 해남군 현산면 입제길 40	126.5859279	34.4292411	6	6	6	6	6	7	7	6	6	5	5	5	6	5	4	4	61	57	53	50	53	50	41	31	28	21	21	17	18	16	10	8
S140002199	현산초등학교	전남	해남군	전라남도 해남군 현산면 현산북평로 98	126.5527678	34.4592032	7	7	7	7	7	7	6	6	6	6	6	6	6	6	7	7	101	86	76	76	69	59	53	49	49	51	46	40	29	22	30	31
NONE	화산남초등학교	전남	해남군	전라남도 해남군 화산면 사포길 10	126.4845869	34.4517531	6	6	6	5	6	6	6	6	5	3	0	0	0	0	0	0	43	48	44	43	36	26	27	23	19	9	0	0	0	0	0	0
S140002203	화산초등학교	전남	해남군	전라남도 해남군 화산면 화산초길 9	126.516575	34.4923513	7	7	6	6	6	6	6	6	6	6	6	7	7	7	7	7	98	101	86	73	55	53	47	42	34	37	42	43	38	34	31	35
S140002204	화원초등학교	전남	해남군	전라남도 해남군 화원면 청용길 117	126.3329584	34.6729332	9	9	7	7	7	7	6	6	7	7	7	7	7	7	7	7	167	151	128	129	134	125	110	108	112	103	110	98	89	87	64	55
NONE	화원초등학교화원북분교장	전남	해남군	전남 해남군 화원면 매월리245	126.3002755	34.7329518	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002211	황산초등학교	전남	해남군	전라남도 해남군 황산면 시등로 150	126.42855	34.5759833	13	13	11	11	11	11	11	9	8	8	7	7	7	8	8	7	275	270	223	222	195	174	161	154	154	136	124	125	110	100	80	75
NONE	황산초등학교원호분교장	전남	해남군	전남 해남군 황산면 원호리902	126.4977943	34.5901028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONE	황산초등학교한자분교장	전남	해남군	전남 해남군 황산면 한자리88	126.4479433	34.5562067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONE	능주북초등학교	전남	화순군	전남 화순군 능주면 만수리129	126.9528054	35.0127386	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002270	능주초등학교	전남	화순군	전라남도 화순군 능주면 학샘길 12	126.956875	34.9883346	11	11	10	9	9	8	8	7	6	6	6	6	6	6	6	6	200	205	173	146	131	122	111	105	91	77	78	81	78	85	81	74
S140002271	도곡중앙초등학교	전남	화순군	전라남도 화순군 도곡면 고인돌1로 115	126.9110963	34.9877711	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	7	49	50	50	52	52	39	40	44	39	34	31	32	36	36	40	38
S140002272	도곡초등학교	전남	화순군	전라남도 화순군 도곡면 천암1길 71	126.9086875	35.0135667	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	47	81	100	87	96	75	73	74	69	61	71	74	65	74	69	70
S140002273	동면초등학교	전남	화순군	전라남도 화순군 동면 충의로 789	127.042125	35.0316833	10	10	8	8	7	7	7	7	7	7	7	7	7	8	8	8	160	151	145	123	104	90	88	81	78	80	86	69	58	62	71	59
S140002274	동복초등학교	전남	화순군	전라남도 화순군 동복면 오지호로 300	127.1283125	35.0724333	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	51	44	46	34	35	34	33	37	35	37	34	26	25	21	21	24
S140002277	사평초등학교	전남	화순군	전라남도 화순군 사평면 김삿갓로 3	127.092875	35.0091	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	76	74	63	57	56	49	48	44	35	35	43	42	40	42	46	46
NONE	사평초등학교반곡분교장	전남	화순군	전남 화순군 한천면 반곡리305	127.0702259	34.9751739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002279	아산초등학교	전남	화순군	전라남도 화순군 북면 학천길 22-2	127.133125	35.169051	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	52	45	49	41	37	36	42	39	33	33	30	26	24	27	27	27
NONE	이서초등학교	전남	화순군	전라남도 화순군 이서면영평리 282-1	127.0442555	35.1174112	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0
S140002285	이양초등학교	전남	화순군	전라남도 화순군 이양면 이양로 42	126.9891125	34.8834654	6	6	6	6	5	5	6	7	7	6	5	5	5	4	4	5	72	56	47	43	38	34	32	32	32	28	19	21	19	18	15	20
NONE	이양초등학교금능분교장	전남	화순군	전라남도 화순군 이양면 금능리80-2	126.9962768	34.9241209	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	7	6	7	5	3	0	0	0	0	0	0	0	0	0	0	0
S140002288	천태초등학교	전남	화순군	전라남도 화순군 도암면 천태로 526	126.8931375	34.9459429	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	52	47	43	41	42	42	33	36	31	32	28	24	26	34	47	39
S140002291	청풍초등학교	전남	화순군	전라남도 화순군 청풍면 평지촌길 54	126.9705564	34.8758176	6	6	6	6	3	5	3	3	3	3	4	4	6	6	6	6	23	30	30	35	17	19	16	13	13	15	16	17	18	25	23	23
S140002292	춘양초등학교	전남	화순군	전라남도 화순군 춘양면 춘양로 124	126.9598367	34.9501399	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	58	49	46	42	37	33	37	45	39	43	47	45	46	53	56	50
S140002293	한천초등학교	전남	화순군	전라남도 화순군 한천면 청계길 26	127.0042357	34.9792647	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	59	77	75	76	63	47	45	47	39	34	31	30	27	25	36	43
S140002294	화순만연초등학교	전남	화순군	전라남도 화순군 화순읍 알메로 72	126.9954725	35.0617592	47	48	47	47	46	43	42	38	36	33	31	29	26	24	22	20	1505	1432	1303	1296	1213	1077	997	908	858	780	730	699	606	548	469	397
S140002295	화순오성초등학교	전남	화순군	전라남도 화순군 화순읍 오성로 516	126.9640147	35.0526299	19	18	14	14	14	14	14	12	13	12	12	12	13	14	15	16	417	377	314	265	240	214	216	203	198	183	182	187	184	205	258	269
S140002296	화순제일초등학교	전남	화순군	전라남도 화순군 화순읍 알메로 8	126.9953866	35.0557634	44	41	37	36	34	31	30	28	27	26	25	25	23	20	18	18	1286	1132	1019	945	876	768	723	673	630	601	589	575	494	445	393	365
S140002297	화순초등학교	전남	화순군	전라남도 화순군 화순읍 동헌길 9-7	126.9848375	35.0657917	43	46	47	47	42	41	39	36	36	35	35	37	38	37	37	38	1445	1383	1315	1269	1152	1025	944	878	874	875	898	918	892	853	854	806
S140002282	화순초등학교이서분교장	전남	화순군	전라남도 화순군 이서면 규봉로 979	127.043975	35.117465	0	0	0	2	2	2	2	3	3	3	3	3	5	5	6	7	0	0	0	6	9	6	7	10	11	12	12	11	11	15	22	22
S130000480	가평초등학교	전북	고창군	전라북도 고창군 신림면 가평로 472	126.7386896	35.477603	5	5	5	5	4	4	7	6	6	6	6	6	6	6	6	6	22	19	17	18	13	15	29	44	53	51	60	58	48	54	46	39
S130000481	고수초등학교	전북	고창군	전라북도 고창군 고수면 고수로 93	126.685925	35.4044404	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	74	71	71	56	41	30	32	33	34	41	31	32	29	39	45	43
S130000482	고창남초등학교	전북	고창군	전라북도 고창군 고창읍 중거리당산로 111	126.6975429	35.4291825	18	17	17	16	16	15	14	14	13	13	14	14	14	14	14	14	441	423	429	404	369	326	299	285	268	260	284	281	286	289	277	261
S130000484	고창초등학교	전북	고창군	전라북도 고창군 고창읍 중앙로 259	126.7035324	35.4363837	51	49	49	45	44	46	45	42	41	39	41	41	41	42	41	41	1574	1455	1372	1279	1232	1185	1113	1062	1017	1010	1033	1037	999	954	926	910
S130000485	공음초등학교	전북	고창군	전라북도 고창군 공음면 공음길 20	126.5114369	35.3769178	7	7	7	7	7	6	6	6	6	6	7	7	7	7	7	6	85	80	58	54	42	29	34	32	43	50	46	51	49	46	33	18
S130000486	대산초등학교	전북	고창군	전라북도 고창군 대산면 장자산로 669	126.5637625	35.3285833	4	4	5	4	4	4	4	5	5	4	4	4	4	5	6	5	25	24	27	24	26	25	30	34	29	27	25	21	19	18	20	16
S130000487	대아초등학교	전북	고창군	전라북도 고창군 아산면 녹두로 776	126.6334938	35.4394787	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	61	59	59	51	52	44	37	43	48	53	58	60	49	50	39	35
S130000489	동호초등학교	전북	고창군	전라북도 고창군 해리면 신동호길 18	126.4942625	35.50755	4	4	4	4	5	4	4	4	3	3	3	3	3	4	3	3	25	23	32	29	33	22	21	19	13	20	20	17	17	19	16	16
S130000490	매산초등학교	전북	고창군	전라북도 고창군 대산면 매산초등길 22	126.5946862	35.3403304	10	9	8	7	7	6	7	7	7	7	7	7	7	6	6	6	171	149	120	97	78	66	60	56	56	62	62	61	48	51	49	40
S130000491	무장초등학교	전북	고창군	전라북도 고창군 무장면 무장초등길 24	126.5641434	35.4156069	9	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	161	139	112	97	85	75	78	70	64	77	73	69	60	66	64	53
S130000492	봉암초등학교	전북	고창군	전라북도 고창군 부안면 인촌로 505	126.6277375	35.5584	6	6	6	6	6	5	5	6	6	6	6	6	6	6	6	3	60	55	51	46	44	35	33	38	40	35	35	33	32	27	24	15
S130000493	부안초등학교	전북	고창군	전라북도 고창군 부안면 복분자로 806	126.6631339	35.5118139	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	47	52	39	39	37	37	29	28	26	29	30	31	33	29	25	21
S130000495	상하초등학교	전북	고창군	전라북도 고창군 상하면 상하1길 36	126.488046	35.4444188	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	123	128	115	109	106	96	90	78	73	68	61	56	45	45	45	35
NONE	석남초등학교	전북	고창군	전북 고창군 상하면 석남리688	126.4611532	35.440376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S130000498	선동초등학교	전북	고창군	전라북도 고창군 공음면 청보리로 1010	126.5560329	35.3679943	5	4	5	4	4	5	5	5	5	5	5	5	4	3	3	2	30	27	25	33	38	37	40	34	36	30	32	30	26	21	14	11
S130000500	성내초등학교	전북	고창군	전라북도 고창군 성내면 시기2길 2	126.744725	35.5380417	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	66	54	47	43	44	39	42	37	38	39	32	27	27	26	22	20
S130000501	성송초등학교	전북	고창군	전라북도 고창군 성송면 백토1길 10	126.644225	35.3563487	7	7	7	7	7	6	6	6	6	6	7	7	7	7	7	7	46	45	40	40	40	38	44	43	36	29	25	24	21	26	23	23
S130000502	신림초등학교	전북	고창군	전라북도 고창군 신림면 동법지길 61	126.7002	35.4942346	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	45	43	34	27	25	21	19	25	31	33	30	30	36	40	41	25
S130000504	심원초등학교	전북	고창군	전라북도 고창군 심원면 심원로 229	126.552363	35.525725	7	7	7	7	7	6	7	7	7	7	7	7	7	6	6	6	114	104	104	78	69	54	54	56	52	59	64	71	60	57	51	52
S130000505	아산초등학교	전북	고창군	전라북도 고창군 아산면 영모정길 45	126.6055628	35.4833653	3	3	2	4	3	3	6	6	6	6	6	5	6	6	6	6	14	10	7	10	14	17	19	26	40	41	38	31	37	37	29	26
