"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수(계)","학생수(계)","학급당학생수"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001057","서울지향초등학교","02","공립","N","","6","4","5","4","6","5","1","0","31(1)","663(7)","21.39"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001058","서울치현초등학교","02","공립","N","","4","5","4","5","5","6","1","0","30(1)","535(6)","17.83"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001059","서울탑산초등학교","02","공립","N","","5","4","4","3","3","4","2","0","25(2)","466(12)","18.64"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001060","서울화곡초등학교","02","공립","N","","6","6","6","6","7","8","2","0","41(2)","800(12)","19.51"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001061","유석초등학교","02","사립","N","","2","2","2","2","2","2","0","0","12(0)","340(0)","28.33"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001197","동광초등학교","02","사립","N","","3","3","3","3","3","2","0","0","17(0)","469(0)","27.59"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001198","서울가산초등학교","02","공립","N","","3","3","2","3","2","2","0","0","15(0)","274(0)","18.27"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001199","서울개명초등학교","02","공립","N","","2","3","3","3","3","2","1","0","17(1)","315(5)","18.53"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001200","서울개봉초등학교","02","공립","N","","8","8","7","7","7","7","2","0","46(2)","974(9)","21.17"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001201","서울개웅초등학교","02","공립","N","","4","3","4","4","5","4","2","0","26(2)","490(10)","18.85"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001202","서울고산초등학교","02","공립","N","","4","3","3","3","4","3","1","0","21(1)","401(6)","19.1"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001203","서울고척초등학교","02","공립","N","","6","5","4","4","5","4","2","0","30(2)","484(6)","16.13"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001204","서울구로남초등학교","02","공립","N","","4","3","3","5","5","4","2","0","26(2)","451(7)","17.35"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001205","서울구로초등학교","02","공립","N","","4","3","3","4","4","4","2","0","24(2)","429(10)","17.88"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001206","서울구일초등학교","02","공립","N","","8","7","8","8","8","8","2","0","49(2)","1078(9)","22"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001207","서울금산초등학교","02","공립","N","","2","2","2","2","3","3","0","0","14(0)","280(0)","20"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001208","서울금천초등학교","02","공립","N","","2","2","2","1","2","2","1","0","12(1)","143(2)","11.92"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001209","서울당산초등학교","02","공립","N","","3","3","3","2","3","3","1","0","18(1)","333(5)","18.5"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001210","서울당서초등학교","02","공립","N","","9","8","8","8","8","8","0","0","49(0)","1239(0)","25.29"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001211","서울당중초등학교","02","공립","N","","5","4","5","4","4","4","2","0","28(2)","576(9)","20.57"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001212","서울대길초등학교","02","공립","N","","4","3","3","3","4","4","2","0","23(2)","436(7)","18.96"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001213","서울대동초등학교","02","공립","N","","4","3","3","3","3","5","2","0","23(2)","349(4)","15.17"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001214","서울대방초등학교","02","공립","N","","11","10","10","9","8","7","2","0","57(2)","1339(8)","23.49"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001215","서울대영초등학교","02","공립","N","","8","8","7","6","6","6","2","0","43(2)","1017(9)","23.65"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001216","서울덕의초등학교","02","공립","N","","6","7","7","6","7","8","0","0","41(0)","924(0)","22.54"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001217","서울도림초등학교","02","공립","N","","3","3","3","3","4","4","2","0","22(2)","379(6)","17.23"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001218","서울도신초등학교","02","공립","N","","2","2","2","2","2","3","1","0","14(1)","221(5)","15.79"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001219","서울독산초등학교","02","공립","N","","4","4","4","4","4","5","4","0","29(4)","520(15)","17.93"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001220","서울동구로초등학교","02","공립","N","","3","3","3","3","4","3","2","0","21(2)","358(6)","17.05"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001221","서울두산초등학교","02","공립","N","","5","6","4","3","4","4","2","0","28(2)","569(10)","20.32"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001222","서울매봉초등학교","02","공립","N","","2","2","2","2","2","2","2","0","14(2)","244(8)","17.43"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001223","서울문교초등학교","02","공립","N","","2","2","3","2","2","2","1","0","14(1)","256(6)","18.29"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001224","서울문래초등학교","02","공립","N","","7","8","7","7","8","7","1","0","45(1)","1126(10)","25.02"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001225","서울문백초등학교","02","공립","N","","5","5","5","4","5","5","2","0","31(2)","591(8)","19.06"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001226","서울문성초등학교","02","공립","N","","5","4","2","3","4","3","3","0","24(3)","388(5)","16.17"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001227","서울미래초등학교","02","공립","N","","5","5","5","4","4","3","0","0","26(0)","546(0)","21"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001228","서울백산초등학교","02","공립","N","","2","2","2","2","3","3","2","0","16(2)","244(6)","15.25"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001229","서울세곡초등학교","02","공립","N","","4","3","4","4","5","3","2","0","25(2)","476(8)","19.04"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001230","서울시흥초등학교","02","공립","N","","4","3","4","4","4","4","3","0","26(3)","467(16)","17.96"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001231","서울신구로초등학교","02","공립","N","","4","4","4","3","4","3","2","0","24(2)","457(10)","19.04"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001232","서울신대림초등학교","02","공립","N","","4","4","3","3","3","4","1","0","22(1)","378(4)","17.18"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001233","서울신도림초등학교","02","공립","N","","7","8","7","7","7","8","2","0","46(2)","1282(11)","27.87"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001234","서울신미림초등학교","02","공립","N","","6","7","6","6","7","6","0","0","38(0)","839(0)","22.08"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001235","서울신영초등학교","02","공립","N","","5","4","4","3","4","5","2","0","27(2)","478(8)","17.7"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001236","서울신흥초등학교","02","공립","N","","4","4","4","4","4","4","2","0","26(2)","514(10)","19.77"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001237","서울안천초등학교","02","공립","N","","2","2","2","2","2","2","2","0","14(2)","211(6)","15.07"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001238","서울여의도초등학교","02","공립","N","","7","7","7","7","8","7","2","0","45(2)","956(12)","21.24"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001239","서울영남초등학교","02","공립","N","","2","2","2","2","3","3","1","0","15(1)","223(3)","14.87"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001240","서울영동초등학교","02","공립","N","","4","3","3","3","3","3","2","0","21(2)","402(10)","19.14"
