id	name	addr	x	y	type
S140001388	거문초등학교	전라남도 여수시 삼산면 녹산등대길 8-17	127.2964861	34.0559852	유지
S140001392	경호초등학교	전라남도 여수시 대경도4길 48	127.7277515	34.7167841	유지
S140001394	관기초등학교	전라남도 여수시 소라면 관기길 20	127.6263726	34.749703	유지
S140001395	나진초등학교	전라남도 여수시 화양면 나진1길 10	127.612163	34.709076	유지
S140001397	도원초등학교	전라남도 여수시 선원4길 38	127.6508946	34.7649137	유지
S140001399	돌산초등학교	전라남도 여수시 돌산읍 돌산로 1184	127.7299	34.6172654	유지
S140001403	상암초등학교묘도분교장	전라남도 여수시 묘도1길 77	127.7094241	34.8755811	유지
S140001404	무선초등학교	전라남도 여수시 화산2길 31	127.6455452	34.7720587	유지
S140001405	백초초등학교	전라남도 여수시 돌산읍 돌산로 3560-10	127.7444	34.7295346	유지
S140001407	봉덕초등학교	전라남도 여수시 돌산읍 죽포1길 21-16	127.7782861	34.6421437	유지
S140001408	상암초등학교	전라남도 여수시 상암로 625	127.7312483	34.8261862	유지
S140001410	소라초등학교	전라남도 여수시 소라면 덕양로 431	127.631146	34.7961969	유지
S140001417	소호초등학교	전라남도 여수시 소호로 499	127.6535326	34.7470538	유지
S140001418	시전초등학교	전라남도 여수시 망마로 82-17	127.6722625	34.7563917	유지
S140001420	쌍봉초등학교	전라남도 여수시 흥국로 47	127.6679933	34.7638268	유지
S140001421	안일초등학교	전라남도 여수시 화양면 화양로 341-3	127.6272375	34.6402737	유지
S140001425	여도초등학교	전라남도 여수시 상암로 7	127.6951402	34.7854244	유지
S140001428	여수구봉초등학교	전라남도 여수시 구봉산길 51	127.7145017	34.7362906	유지
S140001429	여수남산초등학교	전라남도 여수시 남산북10길 8	127.7300757	34.7372731	유지
S140001430	여수남초등학교	전라남도 여수시 어항로 22	127.7198836	34.7315259	유지
S140001431	여수동초등학교	전라남도 여수시 진남로 151	127.7410926	34.7472438	유지
S140001432	여수문수초등학교	전라남도 여수시 허문정1길 48-5	127.6941583	34.7511835	유지
S140001433	여수미평초등학교	전라남도 여수시 좌수영로 390	127.7060397	34.7650106	유지
S140001434	여수봉산초등학교	전라남도 여수시 봉산새철4길 28	127.7272783	34.7352646	유지
S140001435	여수부영초등학교	전라남도 여수시 대치3길 27	127.7003908	34.7452382	유지
S140001436	여수북초등학교	전라남도 여수시 망양로 306	127.742586	34.7777096	유지
S140001437	여수서초등학교	전라남도 여수시 서교1길 29	127.7249589	34.740902	유지
S140001438	여수신월초등학교	전라남도 여수시 신월로 614	127.7135596	34.7270317	유지
S140001439	여수양지초등학교	전라남도 여수시 양지1길 21	127.7013275	34.7726929	유지
S140001440	여수여문초등학교	전라남도 여수시 문수로 142-16	127.7103521	34.7555953	유지
S140001442	여수종고초등학교	전라남도 여수시 공화북6길 52	127.7433829	34.7498484	유지
S140001443	여수좌수영초등학교	전라남도 여수시 여문2로 50	127.6925413	34.752712	유지
S140001444	여수중앙초등학교	전라남도 여수시 하멜로 35	127.7443834	34.7412339	유지
S140001445	여수진남초등학교	전라남도 여수시 좌수영로 131	127.7269246	34.7523257	유지
S140001446	여수한려초등학교	전라남도 여수시 여문1로 80	127.7031153	34.7558701	유지
S140001449	여천초등학교	전라남도 여수시 주동1길 30	127.6549064	34.78834	유지
S140001450	여남초등학교연도분교장	전라남도 여수시 남면 연도길 297	127.8008067	34.4329775	유지
S140001462	화양초등학교	전라남도 여수시 화양면 화동로 149	127.5950674	34.6863488	유지
S140001463	화정초등학교	전라남도 여수시 화정면 개도화산길 50	127.6598865	34.5708236	유지
S140001665	군남초등학교	전라남도 영광군 군남면 군불로 135	126.4581954	35.2360673	유지
S140001667	군서초등학교	전라남도 영광군 군서면 군서로 50	126.4777875	35.2573667	유지
S140001668	염산초등학교낙월분교장	전라남도 영광군 염산면 칠산로5길 124	126.3435321	35.2143157	유지
S140001670	대마초등학교	전라남도 영광군 대마면 영장로 277	126.5818949	35.3031101	유지
S140001676	백수서초등학교	전라남도 영광군 백수읍 지산길4길 50-11	126.3965616	35.2824161	유지
S140001678	백수초등학교	전라남도 영광군 백수읍 백수로10길 21	126.4211875	35.2824583	유지
S140001681	법성포초등학교	전라남도 영광군 법성면 용덕로 43	126.4543279	35.3604812	유지
S140001685	불갑초등학교	전라남도 영광군 불갑면 강항로 7	126.5075928	35.2115517	유지
S140001689	염산초등학교	전라남도 영광군 염산면 칠산로 124	126.3671878	35.2209042	유지
S140001693	영광중앙초등학교	전라남도 영광군 영광읍 천년로13길 57-9	126.50635	35.2793	유지
S140001694	영광초등학교	전라남도 영광군 영광읍 중앙로 216-7	126.5141209	35.2786948	유지
S140001700	홍농서초등학교	전라남도 영광군 홍농읍 홍농로4길 30	126.440125	35.418443	유지
S140001701	홍농초등학교	전라남도 영광군 홍농읍 상하길 76-22	126.4476	35.3991154	유지
S140001744	구림초등학교	전라남도 영암군 군서면 왕인로 509	126.632	34.7634583	유지
S140001748	금정초등학교	전라남도 영암군 금정면 영나로 836	126.75285	34.8615321	유지
S140001751	대불초등학교	전라남도 영암군 삼호읍 대불주거6로 41	126.4601194	34.7566074	유지
S140001752	덕진초등학교	전라남도 영암군 덕진면 백운선로 21	126.698813	34.821483	유지
S140001753	도포초등학교	전라남도 영암군 도포면 줄다리로 117	126.6353635	34.8365579	유지
S140001757	독천초등학교	전라남도 영암군 학산면 영산로 58	126.5648477	34.7279713	유지
S140001760	미암초등학교	전라남도 영암군 미암면 미중로 61	126.573875	34.6999263	유지
S140001761	삼호서초등학교	전라남도 영암군 삼호읍 신항로 77	126.37855	34.7454596	유지
S140001762	삼호중앙초등학교	전라남도 영암군 삼호읍 중앙촌길 35	126.4698937	34.7470255	유지
S140001763	서창초등학교	전라남도 영암군 삼호읍 서창호수길 4	126.5324258	34.7281541	유지
S140001765	시종초등학교	전라남도 영암군 시종면 내동중앙로 17	126.6073875	34.8672904	유지
S140001769	신북초등학교	전라남도 영암군 신북면 간은정로 67	126.6964185	34.8912112	유지
S140001772	영암초등학교	전라남도 영암군 영암읍 영암초중고길 1	126.687797	34.7966891	유지
S140001773	용당초등학교	전라남도 영암군 삼호읍 아산길 26-10	126.3996625	34.7619167	유지
S140001775	장천초등학교	전라남도 영암군 서호면 서호로 332	126.5822	34.75595	유지
S140001777	학산초등학교	전라남도 영암군 학산면 금계로 193	126.596925	34.7203096	유지
S140001816	고금초등학교	전라남도 완도군 고금면 고금동로 17-33	126.8002215	34.3976055	유지
S140001824	군외초등학교	전라남도 완도군 군외면 청해진서로 2020	126.6466631	34.3793973	유지
S140001829	금당초등학교	전라남도 완도군 금당면 금당로 220-23	127.061175	34.4409179	유지
S140001832	금일동초등학교	전라남도 완도군 금일읍 월송1길 18-13	127.0551592	34.3402793	유지
S140001835	금일초등학교	전라남도 완도군 금일읍 구동2길 38	127.0332999	34.3552558	유지
S140001840	넙도초등학교	전라남도 완도군 노화읍 넙도길 294-31	126.5038262	34.1883439	유지
S140001844	노화북초등학교	전라남도 완도군 노화읍 신목길 102	126.5773693	34.2157664	유지
S140001845	노화중앙초등학교	전라남도 완도군 노화읍 이목25번길 49-13	126.5721855	34.1789219	유지
S140001846	노화초등학교	전라남도 완도군 노화읍 노화서로 149	126.569824	34.1955072	유지
S140001849	보길동초등학교	전라남도 완도군 보길면 중리1길 6-18	126.5922369	34.1634939	유지
S140001852	보길초등학교	전라남도 완도군 보길면 부황길 67	126.555075	34.162174	유지
S140001853	생영초등학교	전라남도 완도군 생일면 생일로579번길 3	126.9967139	34.3324989	유지
S140001855	소안초등학교	전라남도 완도군 소안면 소안로 213	126.6540276	34.1722726	유지
S140001859	신지동초등학교	전라남도 완도군 신지면 신지로 815-1	126.8511469	34.3273626	유지
S140001860	신지초등학교	전라남도 완도군 신지면 대곡48번길 37	126.8305054	34.3374435	유지
S140001863	약산초등학교	전라남도 완도군 약산면 약산로 351-1	126.8969915	34.3937506	유지
S140001865	완도중앙초등학교	전라남도 완도군 완도읍 개포로135번길 37	126.7404381	34.3216285	유지
S140001866	완도초등학교	전라남도 완도군 완도읍 중앙길 43	126.7604601	34.3124629	유지
S140001874	청산초등학교	전라남도 완도군 청산면 청산로 1602-1	126.858775	34.1829513	유지
S140001878	청해초등학교	전라남도 완도군 완도읍 청해진로 1374	126.7279038	34.3587667	유지
S140001882	화흥초등학교	전라남도 완도군 완도읍 청해진서로 824	126.701075	34.325275	유지
S140001921	동화초등학교	전남 장성군 동화면 용정교촌길 45	126.736425	35.2740917	유지
S140001922	북이초등학교	전라남도 장성군 북이면 신창길 13	126.804875	35.4337513	유지
S140001924	북일초등학교	전라남도 장성군 북일면 신흥로 574	126.7940474	35.3848385	유지
S140001925	분향초등학교	전라남도 장성군 남면 황토단감로 142-11	126.8014	35.2395013	유지
S140001926	사창초등학교	전라남도 장성군 삼계면 사창로 64-17	126.6659376	35.2606425	유지
S140001929	삼서초등학교	전라남도 장성군 삼서면 대곡한실길 26	126.653689	35.2299323	유지
S140001930	서삼초등학교	전라남도 장성군 서삼면 축령로 368	126.7680175	35.3341347	유지
S140001933	월평초등학교	전라남도 장성군 황룡면 신월산1길 10	126.775764	35.2907236	유지
S140001935	장성성산초등학교	전라남도 장성군 장성읍 성산2길 21	126.8054	35.3266167	유지
S140001936	장성중앙초등학교	전라남도 장성군 장성읍 제봉로 84	126.7871724	35.2984974	유지
S140001937	진원동초등학교	전라남도 장성군 진원면 불태3로 245	126.863244	35.2600209	유지
S140001938	진원초등학교	전라남도 장성군 진원면 진남1로 199	126.8223375	35.2631	유지
S140001968	관산남초등학교	전라남도 장흥군 관산읍 장흥대로 1350	126.9546285	34.5262842	유지
S140001970	관산초등학교	전라남도 장흥군 관산읍 관산로 64	126.94	34.5614583	유지
S140001974	대덕초등학교	전라남도 장흥군 대덕읍 대대로 947	126.890425	34.4996679	유지
S140001975	명덕초등학교	전라남도 장흥군 회진면 회진로 805-17	126.9671375	34.4794429	유지
S140001977	부산초등학교	전라남도 장흥군 부산면 부유로 25-16	126.901263	34.722893	유지
S140001980	안양초등학교	전라남도 장흥군 안양면 운정2길 14	126.9731875	34.6518571	유지
S140001981	용산초등학교	전라남도 장흥군 용산면 용안로 13	126.9145675	34.6170229	유지
S140001982	유치초등학교	전라남도 장흥군 유치면 유치로 48	126.8358386	34.8028678	유지
S140001985	장동초등학교	전라남도 장흥군 장동면 흥성로 1500	126.9940444	34.746551	유지
S140001988	장평초등학교	전라남도 장흥군 장평면 등촌길 10	126.9713739	34.7759291	유지
S140001991	장흥남초등학교	전라남도 장흥군 장흥읍 장흥대로 3298	126.8898	34.6657487	유지
S140001993	장흥서초등학교	전라남도 장흥군 장흥읍 칠거리예양로 40	126.901813	34.674818	유지
S140001994	장흥초등학교	전라남도 장흥군 장흥읍 의향길 23	126.9072125	34.6837263	유지
S140001995	회진초등학교	전라남도 장흥군 회진면 회진남구길 7	126.9361507	34.4800669	유지
S140002022	고성초등학교	전라남도 진도군 고군면 고성길 2-3	126.3217509	34.4986426	유지
S140002027	군내북초등학교	전라남도 진도군 군내면 대야길 54	126.2884376	34.5640028	유지
S140002029	금성초등학교	전라남도 진도군 군내면 금골길 58	126.293038	34.537675	유지
S140002036	석교초등학교	전라남도 진도군 임회면 석교길 47-18	126.1918625	34.4053571	유지
S140002040	오산초등학교	전라남도 진도군 고군면 진도대로 288	126.341733	34.4920397	유지
S140002045	의신초등학교	전라남도 진도군 의신면 돈지1길 13	126.2781371	34.440642	유지
S140002050	조도초등학교	전라남도 진도군 조도면 창유1길 36-14	126.0482959	34.2959179	유지
S140002064	지산초등학교	전라남도 진도군 지산면 인지독치1길 21-12	126.1669539	34.421488	유지
S140002066	진도서초등학교	전라남도 진도군 진도읍 신흥정자로 25	126.2411125	34.4984272	유지
S140002068	진도초등학교	전라남도 진도군 진도읍 성내길 9	126.2654555	34.4864281	유지
S140002102	기산초등학교	전라남도 함평군 함평읍 기산길 63	126.517119	35.0681787	유지
S140002103	나산초등학교	전라남도 함평군 나산면 함장로 2441-8	126.606275	35.1165987	유지
S140002109	손불서초등학교	전라남도 함평군 손불면 양재길 15	126.4068397	35.1568182	유지
S140002110	손불초등학교	전라남도 함평군 손불면 손불중앙길 121	126.433538	35.145524	유지
S140002112	신광초등학교	전라남도 함평군 신광면 신광중앙길 118	126.499175	35.157199	유지
S140002113	엄다초등학교	전라남도 함평군 엄다면 엄다길 35	126.5137162	35.0115753	유지
S140002116	월야초등학교	전라남도 함평군 월야면 금석길 95	126.6321554	35.1769282	유지
S140002117	학다리중앙초등학교	전라남도 함평군 학교면 백학길 100	126.5369019	35.0128057	유지
S140002122	함평초등학교	전라남도 함평군 함평읍 내대화길 77	126.5128178	35.0619171	유지
S140002124	해보초등학교	전라남도 함평군 해보면 해삼로 313	126.6027332	35.177336	유지
S140002125	대동향교초등학교	전라남도 함평군 대동면 대동길 6-9	126.5321426	35.068004	유지
S140002159	계곡초등학교	전라남도 해남군 계곡면 성진길 6-37	126.6566911	34.6463243	유지
S140002162	마산초등학교	전라남도 해남군 마산면 은적사길 13	126.57315	34.618957	유지
S140002166	북일초등학교	전라남도 해남군 북일면 백도로 849	126.6767097	34.4674009	유지
S140002171	북평초등학교	전라남도 해남군 북평면 볼무당길 40	126.6312875	34.4081154	유지
S140002173	산이서초등학교	전라남도 해남군 산이면 산이로 1736	126.4108385	34.676834	유지
S140002175	산이초등학교	전라남도 해남군 산이면 비석길 95-2	126.4467657	34.6437993	유지
S140002178	삼산초등학교	전라남도 해남군 삼산면 고산로 586	126.6077	34.5154083	유지
S140002181	송지초등학교	전라남도 해남군 송지면 산정1길 101	126.5203625	34.3691654	유지
S140002183	송호초등학교	전라남도 해남군 송지면 송호길 5	126.5184875	34.3167333	유지
S140002185	어란진초등학교	전라남도 해남군 송지면 어란로 441	126.4773061	34.3518875	유지
S140002189	옥천초등학교	전라남도 해남군 옥천면 해강로 19	126.6494088	34.5678606	유지
S140002190	우수영초등학교	전라남도 해남군 문내면 동영길 117	126.3123988	34.6052643	유지
S140002193	해남동초등학교	전라남도 해남군 해남읍 중앙1로 45	126.6047478	34.5700893	유지
S140002195	해남서초등학교	전라남도 해남군 해남읍 중앙1로 182	126.5973634	34.5731558	유지
S140002197	현산남초등학교	전라남도 해남군 현산면 입제길 40	126.5859279	34.4292411	유지
S140002203	화산초등학교	전라남도 해남군 화산면 화산초길 9	126.516575	34.4923513	유지
S140002204	화원초등학교	전라남도 해남군 화원면 청용길 117	126.3329584	34.6729332	유지
S140002211	황산초등학교	전라남도 해남군 황산면 시등로 150	126.42855	34.5759833	유지
S140002270	능주초등학교	전라남도 화순군 능주면 학샘길 12	126.956875	34.9883346	유지
S140002271	도곡중앙초등학교	전라남도 화순군 도곡면 고인돌1로 115	126.9110963	34.9877711	유지
S140002272	도곡초등학교	전라남도 화순군 도곡면 천암1길 71	126.9086875	35.0135667	유지
S140002273	동면초등학교	전라남도 화순군 동면 충의로 789	127.042125	35.0316833	유지
S140002274	동복초등학교	전라남도 화순군 동복면 오지호로 300	127.1283125	35.0724333	유지
S140002277	사평초등학교	전라남도 화순군 사평면 김삿갓로 3	127.092875	35.0091	유지
S140002279	아산초등학교	전라남도 화순군 북면 학천길 22-2	127.133125	35.169051	유지
S140002282	화순초등학교이서분교장	전라남도 화순군 이서면 규봉로 979	127.043975	35.117465	유지
S140002285	이양초등학교	전라남도 화순군 이양면 이양로 42	126.9891125	34.8834654	유지
S140002288	천태초등학교	전라남도 화순군 도암면 천태로 526	126.8931375	34.9459429	유지
S140002291	청풍초등학교	전라남도 화순군 청풍면 평지촌길 54	126.9705564	34.8758176	유지
S140002292	춘양초등학교	전라남도 화순군 춘양면 춘양로 124	126.9598367	34.9501399	유지
S140002293	한천초등학교	전라남도 화순군 한천면 청계길 26	127.0042357	34.9792647	유지
S140002294	화순만연초등학교	전라남도 화순군 화순읍 알메로 72	126.9954725	35.0617592	유지
S140002295	화순오성초등학교	전라남도 화순군 화순읍 오성로 516	126.9640147	35.0526299	유지
S140002296	화순제일초등학교	전라남도 화순군 화순읍 알메로 8	126.9953866	35.0557634	유지
S140002297	화순초등학교	전라남도 화순군 화순읍 동헌길 9-7	126.9848375	35.0657917	유지
S140003256	의신초등학교접도분교장	전라남도 진도군 의신면 황모길 25-1	126.2953725	34.3859826	유지
S140003262	의신초등학교모도분교장	전라남도 진도군 의신면 모도길 12-3	126.355599	34.407583	유지
S140003272	일로초등학교청망분교장	전라남도 무안군 일로읍 청포로 421	126.5030225	34.7928584	유지
S140003279	송산초등학교	전라남도 순천시 별량면 송산구기길 13	127.415775	34.850649	유지
S140003453	소라초등학교소라남분교장	전라남도 여수시 소라면 중촌1길 11	127.607999	34.7613261	유지
S140003455	안일초등학교백야분교장	전라남도 여수시 화정면 백야3길 8-21	127.6389247	34.6218097	유지
S140003461	돌산초등학교두라분교장	전라남도 여수시 남면 대두길 87	127.7349671	34.5687754	유지
S140003463	서정초등학교	전라남도 해남군 송지면 달마로 524	126.5614375	34.3891154	유지
S140003468	녹동초등학교시산분교장	전라남도 고흥군 도양읍 시산석금길 30	127.2584	34.395315	유지
S140003490	조도초등학교거차분교장	전라남도 진도군 조도면 서거차도1길 116	125.9153767	34.2559161	유지
S140003492	진도서초등학교가사도분교장	전라남도 진도군 조도면 가사도길 88-22	126.0479	34.4786583	유지
S140003499	묘량중앙초등학교	전라남도 영광군 묘량면 동삼로2길 26	126.55184	35.2678107	유지
S140003509	목포유달초등학교달리분교장	전라남도 목포시 달리길157번길 35	126.3141763	34.7747541	유지
S140003675	소라초등학교사곡분교장	전라남도 여수시 소라면 사곡로 27	127.5829132	34.7873639	유지
S140003684	녹동초등학교소록도분교장	전라남도 고흥군 도양읍 소록선창길 89-66	127.1318788	34.5164071	유지
S140003719	승주초등학교죽학분교장	전라남도 순천시 승주읍 선암사길 280	127.3626162	34.990895	유지
S140003720	황전초등학교회덕분교장	전라남도 순천시 황전면 삽재팔동길 377	127.4950696	35.10874	유지
S140003923	율촌초등학교	전라남도 여수시 율촌면 율촌초교길 7	127.5764643	34.8829335	유지
S140003926	마산초등학교용전분교장	전라남도 해남군 마산면 산이로 117-69	126.5454277	34.5957603	유지
S140003946	흑산초등학교홍도분교장	전라남도 신안군 흑산면 홍도1길 53	125.1924035	34.6854388	유지
S140003951	조도초등학교대마분교장	전라남도 진도군 조도면 대마도길 26	125.9943194	34.2714101	유지
S140003955	청산초등학교모도분교장	전라남도 완도군 청산면 대모도12번길 20-1	126.7538503	34.2009383	유지
S140003962	넙도초등학교서리분교장	전라남도 완도군 노화읍 서넙도길 68	126.4838272	34.1848115	유지
S140004138	신풍초등학교	전라남도 여수시 율촌면 여순로 435-4	127.609525	34.8437737	유지
S140004140	여남초등학교	전라남도 여수시 남면 금오로 836	127.7663155	34.5121749	유지
S140004877	목포미항초등학교	전라남도 목포시 미항로 211	126.4393703	34.8011595	유지
S140004878	목포서해초등학교	전라남도 목포시 연산로 148	126.381563	34.8105823	유지
S140004879	신기초등학교	전라남도 여수시 여천체육공원길 24	127.6758375	34.7609	유지
S140004880	광양용강초등학교	전라남도 광양시 광양읍 용강1길 40	127.610375	34.9757429	유지
S140004881	광양칠성초등학교	전라남도 광양시 광양읍 서평로 60	127.5789576	34.9790767	유지
S140004891	순천향림초등학교	전라남도 순천시 석현북길 21	127.4739562	34.9735576	유지
S140005247	안심초등학교	전라남도 여수시 소호7길 23	127.646438	34.739951	유지
S140005248	동백초등학교	전라남도 여수시 돌산읍 강남10길 27	127.753093	34.7174382	유지
S140005309	목포용해초등학교	전라남도 목포시 포미로 35	126.396388	34.8189654	유지
S140005310	목포항도초등학교	전라남도 목포시 텃골로33번길 94-8	126.4154625	34.8162583	유지
S140005311	목포석현초등학교	전라남도 목포시 옥암로186번길 20	126.4245375	34.8150417	유지
S140005328	광양백운초등학교	전라남도 광양시 광장로 21	127.6918104	34.9374084	유지
S140005331	성산초등학교	전라남도 여수시 대통1길 13	127.6402235	34.7769064	유지
S140005341	목포애향초등학교	전라남도 목포시 당가두로38번길 23	126.4415076	34.808847	유지
S140005346	남악초등학교	전라남도 무안군 삼향읍 남악영산길 6	126.474058	34.8128254	유지
S140005348	순천풍덕초등학교	전라남도 순천시 팔마1길 9-10	127.5127723	34.9333035	유지
S140005376	목포옥암초등학교	전라남도 목포시 남악1로52번길 68-3	126.4529607	34.8113038	유지
S140005409	목포영산초등학교	전라남도 목포시 남악1로16번길 25	126.4500352	34.808084	유지
S140005416	오룡초등학교	전라남도 무안군 삼향읍 남악5로22번길 34	126.4745937	34.8071982	유지
S140005418	한아름초등학교	전라남도 나주시 호수로 134	126.797586	35.0128556	유지
S140005419	웅천초등학교	전라남도 여수시	127.662313	34.760425	유지
S140005421	죽림초등학교	전라남도 여수시 소라면 죽림로 60	127.6380784	34.7662005	유지
S140005438	순천왕운초등학교	전라남도 순천시 왕지3길 41	127.5251758	34.973903	유지
S140005458	빛가람초등학교	전라남도 나주시 그린로 176	126.7851841	35.0085956	유지
S140005495	매안초등학교	전라남도 순천시 해룡면 좌야로 16	127.552576	34.9308696	유지
S140005504	목포부주초등학교	전라남도 목포시 남악2로22번길 37	126.457038	34.8085477	유지
S140005523	목포백련초등학교	전라남도 목포시 연산백련로 40	126.3898774	34.8185033	유지
S140005525	여수송현초등학교	전라남도 여수시 웅천로 219	127.6858188	34.7417072	유지
S140005526	라온초등학교	전라남도 나주시 그린로 93	126.779112	35.0143833	유지
S140005529	좌야초등학교	전라남도 순천시 해룡면 좌야로 77-9	127.5449474	34.930442	유지
S140005542	신대초등학교	전라남도 순천시 해룡면 좌야로 159-10	127.5458396	34.9393155	유지
S140005553	빛누리초등학교	전라남도 나주시 한빛로 144	126.7858352	35.0300794	유지
S140005585	무안행복초등학교	전라남도 무안군 일로읍 오룡중앙동로 38	126.4850624	34.8069613	유지
S000003596	대구교육대학교안동부설초등학교	경상북도 안동시 단원로 222	128.7285693	36.5698049	유지
S150001030	경산동부초등학교	경상북도 경산시 원효로28길 60-6	128.7489888	35.8180953	유지
S150001031	경산서부초등학교	경상북도 경산시 경산로42길 22-11	128.728962	35.827225	유지
S150001033	경산중앙초등학교	경상북도 경산시 중앙초등길 9	128.7315125	35.8233583	유지
S150001034	경산초등학교	경상북도 경산시 경안로 84 경산초등학교	128.7396148	35.8153038	유지
S150001035	계당초등학교	경상북도 경산시 와촌면 계당길 27	128.8508585	35.9282212	유지
S150001038	금락초등학교	경상북도 경산시 하양읍 대학로296길 9-5	128.824113	35.910799	유지
S150001039	남산초등학교	경상북도 경산시 남산면 하남로 316	128.8354487	35.7930753	유지
S150001041	남성초등학교	경상북도 경산시 원효로 375	128.776525	35.813333	유지
S150001042	남천초등학교	경상북도 경산시 남천면 남천로 481	128.725462	35.7681	유지
S150001043	다문초등학교	경상북도 경산시 진량읍 다문로70길 85	128.8513527	35.8714249	유지
S150001044	대동초등학교	경상북도 경산시 와촌면 팔공로 563-14	128.8037422	35.9593644	유지
S150001045	부림초등학교	경상북도 경산시 진량읍 문천길 24	128.825	35.89799	유지
S150001050	경산압량초등학교	경상북도 경산시 압량읍 압독2로 38	128.7665042	35.840356	유지
S150001053	용성초등학교	경상북도 경산시 용성면 원효로 1405	128.873912	35.794133	유지
S150001056	임당초등학교	경상북도 경산시 임당로12길 7	128.743538	35.841624	유지
S150001057	자인초등학교	경상북도 경산시 자인면 금학로 7	128.8247957	35.8212272	유지
S150001058	장산초등학교	경상북도 경산시 성암로8길 25	128.7238411	35.8212277	유지
S150001059	정평초등학교	경상북도 경산시 대학로16길 15	128.731338	35.832925	유지
S150001060	진량초등학교	경상북도 경산시 진량읍 낙산길 37	128.815475	35.876374	유지
S150001061	진성초등학교	경상북도 경산시 진량읍 진성로 115-5	128.815063	35.853699	유지
S150001062	청천초등학교	경상북도 경산시 하양읍 대경로 187	128.773262	35.88444	유지
S150001063	하양초등학교	경상북도 경산시 하양읍 대학로305길 25	128.8188	35.912449	유지
S150001064	하주초등학교	경상북도 경산시 하양읍 무학로 48	128.8124425	35.9201365	유지
S150001065	현흥초등학교	경상북도 경산시 압량면 대학로 624	128.773137	35.861907	유지
S150001144	감포초등학교	경상북도 경주시 감포읍 감포로10길 21	129.501881	35.8100189	유지
S150001146	강동초등학교	경상북도 경주시 강동면 강동로 80	129.2767968	35.9921023	유지
S150001149	건천초등학교	경상북도 경주시 건천읍 내서로 1105	129.1030047	35.8507482	유지
S150001150	경주초등학교	경상북도 경주시 충효2길 20	129.1896968	35.8425422	유지
S150001153	계림초등학교	경상북도 경주시 동문로43번길 16	129.2132069	35.849392	유지
S150001155	괘릉초등학교	경상북도 경주시 외동읍 신계입실길 139-5	129.3224	35.76015	유지
S150001157	나산초등학교	경상북도 경주시 양남면 동해안로 625-9	129.4698872	35.6977333	유지
S150001158	나원초등학교	경상북도 경주시 현곡면 안현로 20	129.2034625	35.8697737	유지
S150001159	내남초등학교	경상북도 경주시 내남면 경덕로 286	129.1954485	35.7650774	유지
S150001168	동방초등학교	경상북도 경주시 산업로 3485-8	129.2619125	35.8036417	유지
S150001170	동천초등학교	경상북도 경주시 알천북로249번길 20	129.2280805	35.8485507	유지
S150001172	모량초등학교	경상북도 경주시 건천읍 내서로 1504	129.1308903	35.823785	유지
S150001175	모아초등학교	경상북도 경주시 천북면 산업로 4974-5	129.246525	35.9206346	유지
S150001177	모화초등학교	경상북도 경주시 외동읍 계동1길 12	129.3328881	35.6771002	유지
S150001181	불국사초등학교	경상북도 경주시 불국사초등길 27	129.3012757	35.778086	유지
S150001182	사방초등학교	경상북도 경주시 안강읍 사방검단길 54	129.225963	35.938401	유지
S150001184	산대초등학교	경상북도 경주시 안강읍 구부랑길 54-5	129.197775	36.003167	유지
S150001186	서라벌초등학교	경상북도 경주시 천군2길 24	129.2791887	35.8309035	유지
S150001188	석계초등학교	경상북도 경주시 외동읍 석계평리길 79-31	129.3093961	35.6787446	유지
S150001191	신라초등학교	경상북도 경주시 금성로183번길 28	129.2043081	35.8348266	유지
S150001192	아화초등학교	경상북도 경주시 서면 내서로 461	129.0534125	35.8927821	유지
S150001196	안강제일초등학교	경상북도 경주시 안강읍 안강중앙로 189	129.220988	35.993785	유지
S150001197	안강초등학교	경상북도 경주시 안강읍 비화원로 34	129.2293625	35.9910096	유지
S150001198	양남초등학교	경상북도 경주시 양남면 양남로 335-1	129.4610512	35.6754445	유지
S150001201	양동초등학교	경상북도 경주시 강동면 양동마을길 109	129.2528739	35.9976761	유지
S150001202	양북초등학교	경상북도 경주시 문무대왕면 어일남길 2	129.4442385	35.785592	유지
S150001206	연안초등학교	경상북도 경주시 외동읍 연안1길 15	129.318713	35.7281181	유지
S150001207	영지초등학교	경상북도 경주시 외동읍 영지로 449	129.2948395	35.7541641	유지
S150001209	옥산초등학교	경상북도 경주시 안강읍 낙헌2길 48	129.1692625	35.9957346	유지
S150001213	용강초등학교	경상북도 경주시 승삼2길 9	129.2293796	35.8760233	유지
S150001216	용황초등학교	경상북도 경주시 원지길12번길 49	129.2207908	35.8646016	유지
S150001218	월성초등학교	경상북도 경주시 원효로 67	129.2080325	35.8429842	유지
S150001219	유림초등학교	경상북도 경주시 용담로104번길 43-4	129.2128064	35.8686903	유지
S150001221	의곡초등학교	경상북도 경주시 산내면 문복로 1798-6	129.0474876	35.754976	유지
S150001226	의곡초등학교일부분교장	경상북도 경주시 산내면 거산제궁길 16	129.015604	35.7208966	유지
S150001229	입실초등학교	경상북도 경주시 외동읍 입실로1길 94	129.3241753	35.716653	유지
S150001232	천북초등학교	경상북도 경주시 천북면 천북로 343	129.2675129	35.8969805	유지
S150001235	천포초등학교	경상북도 경주시 건천읍 단석로 1929	129.0945056	35.8454401	유지
