sido	gu	name	class_2008	class_2009	class_2010	class_2011	class_2012	class_2013	class_2014	class_2015	class_2016	class_2017	class_2018	class_2019	class_2020	class_2021	class_2022	student_2008	student_2009	student_2010	student_2011	student_2012	student_2013	student_2014	student_2015	student_2016	student_2017	student_2018	student_2019	student_2020	student_2021	student_2022
전북	전주시	전주인후초등학교	54	51	53	50	50	50	48	44	39	40	37	36	37	37	38	1808	1746	1664	1542	1496	1382	1299	1211	1117	1099	1057	1030	974	940	929
전북	전주시	전주자연초등학교	0	0	0	0	0	0	0	0	0	0	0	0	43	51	60	0	0	0	0	0	0	0	0	0	0	0	0	1056	1354	1554
전북	전주시	전주장동초등학교	4	4	6	6	6	6	6	6	6	6	6	7	7	7	7	26	20	59	53	67	77	92	96	106	114	123	127	121	128	116
전북	전주시	전주전라초등학교	25	26	27	28	27	28	30	31	31	31	30	30	29	28	27	744	774	767	753	732	717	739	755	774	776	721	722	668	646	623
전북	전주시	전주전일초등학교	24	22	20	19	18	17	17	17	16	16	15	13	12	12	11	729	652	560	529	465	415	399	400	394	375	369	340	309	277	249
전북	전주시	전주조촌초등학교	48	47	45	42	40	41	38	35	34	34	35	33	33	33	34	1619	1505	1366	1266	1133	1033	955	906	866	863	849	859	844	797	775
전북	전주시	전주중산초등학교	37	34	35	33	30	30	28	26	26	26	26	25	24	23	23	1254	1104	1041	971	865	761	724	656	635	642	645	614	565	555	525
전북	전주시	전주중앙초등학교	14	14	13	13	12	13	13	12	12	11	12	9	8	7	7	340	315	264	250	222	215	191	192	181	172	175	147	125	109	101
전북	전주시	전주중인초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	63	61	70	59	64	53	72	71	74	76	82	94	90	91	106
전북	전주시	전주지곡초등학교	48	49	48	47	45	46	45	44	46	44	45	46	41	40	40	1670	1642	1537	1417	1338	1251	1201	1154	1153	1127	1165	1181	1096	1062	1039
전북	전주시	전주진북초등학교	19	17	16	14	14	13	12	11	14	13	12	11	10	10	13	583	506	446	381	363	324	285	272	277	259	231	233	200	198	195
전북	전주시	전주초등학교	12	12	12	11	12	13	12	12	12	12	13	13	13	13	14	250	257	253	243	221	220	219	209	214	221	217	211	212	220	217
전북	전주시	전주초포초등학교	6	6	6	6	6	6	7	7	7	7	7	8	7	10	13	59	55	57	51	55	59	68	69	64	67	71	113	92	105	226
전북	전주시	전주팔복초등학교	10	8	8	8	7	7	7	7	7	7	7	7	7	7	7	209	181	161	144	125	124	107	101	98	85	91	83	77	73	69
전북	전주시	전주평화초등학교	31	31	29	25	26	24	20	19	17	17	18	17	16	15	15	989	919	809	715	651	576	518	434	405	395	387	377	332	293	278
전북	전주시	전주풍남초등학교	21	18	17	15	13	12	11	11	11	10	10	12	13	12	11	605	530	448	362	283	234	208	188	171	176	180	208	200	192	182
전북	전주시	전주하가초등학교	0	0	0	0	0	0	0	0	0	19	21	24	28	32	37	0	0	0	0	0	0	0	0	0	379	516	598	672	770	860
전북	전주시	전주한들초등학교	40	40	41	40	39	40	37	36	35	35	34	34	33	33	33	1364	1321	1279	1197	1122	1072	1016	977	971	968	946	945	913	876	881
전북	전주시	전주홍산초등학교	0	0	0	0	0	0	0	0	7	11	20	13	14	15	15	0	0	0	0	0	0	0	0	163	242	372	330	318	323	343
전북	전주시	전주화산초등학교	35	33	30	28	28	30	29	29	29	29	29	30	30	32	36	1107	1038	899	818	793	736	712	722	733	733	747	773	749	713	744
전북	전주시	전주화정초등학교	0	0	0	0	0	0	0	0	0	0	39	62	57	67	64	0	0	0	0	0	0	0	0	0	0	1016	1627	1518	1578	1683
전북	전주시	전주효림초등학교	39	36	34	32	31	31	27	25	24	22	21	20	20	18	17	1264	1173	1077	971	877	771	684	640	605	563	534	521	486	430	393
전북	전주시	전주효문초등학교	19	20	20	18	16	15	14	13	12	12	12	12	11	11	12	651	613	566	477	402	370	359	326	302	285	267	281	248	239	257
전북	전주시	전주효자초등학교	19	17	15	13	14	15	13	12	12	12	12	11	9	8	8	558	490	419	368	364	328	308	284	266	254	239	203	170	168	154
전북	전주시	전주효천초등학교	0	0	0	0	0	0	0	0	0	0	0	0	35	44	49	0	0	0	0	0	0	0	0	0	0	0	0	760	1210	1322
전북	정읍시	감곡초등학교	7	7	7	7	7	7	7	7	7	7	6	6	6	6	6	81	71	76	65	47	43	33	35	28	22	23	25	26	23	27
전북	정읍시	고부초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	81	72	63	54	55	53	43	42	37	36	40	38	37	36	36
전북	정읍시	관청초등학교	4	3	3	3	3	3	2	2	2	2	0	0	0	0	0	20	18	12	13	12	13	9	8	9	3	0	0	0	0	0
전북	정읍시	교암초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	63	57	51	43	53	44	44	47	49	54	59	63	59	52	58
전북	정읍시	내장초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	81	75	76	65	60	74	90	94	87	83	88	83	91	91	88
전북	정읍시	능교초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	69	60	54	41	36	31	23	28	24	23	22	24	26	25	25
전북	정읍시	대흥초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	73	70	60	60	42	33	37	40	47	53	60	64	59	64	68
전북	정읍시	덕천초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	84	71	69	67	59	62	74	70	74	70	58	62	64	59	57
전북	정읍시	도학초등학교	6	6	5	5	3	3	3	5	5	6	6	6	6	5	5	33	31	24	25	20	17	14	14	15	18	20	23	18	18	13
전북	정읍시	동신초등학교	28	28	28	26	25	27	26	28	31	31	31	31	29	30	30	885	822	783	738	693	660	673	725	716	727	740	752	697	692	712
전북	정읍시	백암초등학교	4	3	5	6	6	6	6	6	6	6	6	7	7	7	6	25	14	38	48	64	69	67	56	52	49	36	42	42	37	32
전북	정읍시	보성초등학교	6	6	5	6	6	6	6	6	6	6	7	7	7	7	7	40	39	33	47	59	71	69	67	70	80	80	79	72	64	58
전북	정읍시	북면초등학교	14	14	14	13	10	9	9	8	8	8	7	7	7	7	7	314	293	242	222	177	162	142	128	129	117	105	108	96	95	81
전북	정읍시	산외초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	102	100	92	77	71	66	59	51	40	46	43	47	41	40	35
전북	정읍시	서신초등학교	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	50	70	83	85	57	60	61	69	59	66	62	68	62	61	49
전북	정읍시	소성초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	43	47	41	32	30	30	37	44	46	54	47	32	27	29	31
전북	정읍시	수곡초등학교	5	6	6	6	6	6	6	6	6	6	6	7	7	7	7	39	46	73	96	103	86	77	67	74	66	62	56	53	47	43
전북	정읍시	신태인초등학교	17	16	15	14	14	13	13	13	13	13	13	13	12	11	11	431	416	345	292	276	230	224	212	220	216	205	211	193	171	165
전북	정읍시	영산초등학교	4	4	3	4	3	3	6	6	6	6	6	6	6	6	6	25	24	23	24	19	21	24	25	27	31	34	32	31	36	33
전북	정읍시	영원초등학교	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	80	71	69	62	48	43	45	40	45	40	39	36	35	29	26
전북	정읍시	옹동초등학교	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	44	43	35	27	20	23	33	29	25	24	25	25	22	24	22
전북	정읍시	용곽초등학교	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0
전북	정읍시	이평초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	76	69	64	62	53	48	50	49	48	44	28	28	20	27	27
전북	정읍시	입암초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	85	79	68	61	52	51	48	48	40	41	41	43	39	32	32
전북	정읍시	정남초등학교	4	4	4	4	4	5	6	6	6	6	6	6	6	6	6	25	25	27	31	26	33	27	37	36	34	34	31	31	28	25
전북	정읍시	정우초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	43	36	30	30	36	37	50	76	79	81	85	85	75	74	67
전북	정읍시	정읍남초등학교	23	22	20	18	16	15	16	14	13	13	13	15	14	14	15	666	577	504	450	389	342	330	306	279	270	307	327	308	283	262
전북	정읍시	정읍동초등학교	22	22	21	19	18	16	14	14	13	13	14	14	14	14	13	712	639	580	496	449	396	350	320	281	262	246	225	208	218	193
전북	정읍시	정읍북초등학교	26	26	26	24	25	27	24	22	21	20	20	20	20	20	21	820	798	730	694	674	646	585	516	499	480	478	478	437	445	437
전북	정읍시	정읍서초등학교	31	28	25	22	22	19	18	14	15	14	15	14	18	19	19	957	827	717	588	529	446	413	338	304	299	341	333	366	390	391
전북	정읍시	정읍수성초등학교	28	27	25	23	22	20	19	18	17	16	15	17	15	13	13	860	816	688	629	561	486	441	381	372	360	345	331	308	277	280
전북	정읍시	정읍초등학교	15	17	19	18	18	20	21	17	15	15	17	14	14	13	13	441	467	476	491	484	492	493	432	398	387	386	375	314	299	266
전북	정읍시	정일초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	135	122	122	113	106	93	78	62	53	52	48	43	41	45	44
전북	정읍시	칠보초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	102	93	88	74	68	55	59	63	60	64	57	48	48	46	44
전북	정읍시	태인초등학교	8	9	7	7	7	7	7	7	7	7	7	7	7	7	7	179	171	132	116	119	112	110	102	93	83	82	81	68	67	56
전북	정읍시	한솔초등학교	35	37	41	41	41	40	38	37	37	36	37	36	35	36	35	1134	1160	1231	1200	1139	1046	977	987	965	942	922	897	857	837	804
전북	정읍시	회룡초등학교	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	13	9	7	6	0	0	0	0	0	0	0	0	0	0	0
전북	진안군	동향초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	49	51	56	53	46	47	46	46	43	53	65	54	57	43	37
전북	진안군	마령초등학교	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	68	58	49	45	45	51	60	54	58	57	48	42	40	32	27
전북	진안군	백운초등학교	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	72	70	64	59	52	47	43	46	42	40	42	41	40	50	42
전북	진안군	부귀초등학교	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	84	72	67	68	59	61	58	58	66	65	60	55	54	53	41
전북	진안군	송풍초등학교	6	6	6	6	6	6	6	6	6	6	5	4	5	4	5	22	19	19	22	22	18	18	17	16	15	8	10	10	9	9
전북	진안군	안천초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	36	32	37	42	49	46	50	50	43	37	42	33	23	27	28
전북	진안군	연장초등학교	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
전북	진안군	오천초등학교	3	4	4	6	5	6	6	6	6	6	6	6	6	6	6	23	18	17	19	26	45	48	32	37	34	30	32	32	29	20
전북	진안군	외궁초등학교	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	69	65	48	38	44	36	34	37	33	36	36	32	29	32	28
전북	진안군	장승초등학교	3	3	3	6	6	6	6	6	6	6	6	6	6	6	6	15	15	15	57	67	79	86	92	94	89	92	95	88	87	80
전북	진안군	조림초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	20	30	35	42	40	43	42	38	29	28	23	26	25	34	29
전북	진안군	주천초등학교	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	69	65	56	54	49	50	39	40	36	36	33	31	25	28	21
전북	진안군	진안중앙초등학교	10	9	9	8	8	8	8	8	8	9	10	10	10	10	10	201	174	189	156	155	146	137	130	133	136	158	173	177	189	183
전북	진안군	진안초등학교	18	18	18	17	16	15	15	14	13	13	13	13	13	13	13	442	450	432	393	366	333	329	299	285	282	267	253	243	237	226
제주	서귀포시	가마초등학교	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	60	61	51	47	44	37	42	34	41	48	58	64	64	65	73
제주	서귀포시	가파초등학교	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	12	12	7	7	4	8	9	11	9	10	12	8	6	8	5
제주	서귀포시	가파초등학교마라분교장	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	3	2	3	3	2	2	1	1	0	0	0	0	0	0	0
제주	서귀포시	강정초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	145	123	109	87	79	68	62	59	63	81	87	99	92	92	87
제주	서귀포시	남원초등학교	13	13	14	14	14	14	13	14	13	14	15	14	14	14	14	387	365	349	328	310	276	257	258	281	292	300	280	270	270	273
제주	서귀포시	대정서초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	79	76	62	65	64	69	68	80	68	62	70	67	68	77	79
제주	서귀포시	대정초등학교	26	25	27	26	26	24	24	25	25	22	21	22	22	22	21	800	783	731	705	664	573	534	535	543	494	488	468	476	452	435
제주	서귀포시	덕수초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	70	57	53	61	65	61	68	57	62	65	67	76	92	102	105
제주	서귀포시	도순초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	101	89	78	69	61	55	54	54	55	60	64	85	88	91	112
제주	서귀포시	동남초등학교	15	14	15	13	13	13	13	13	13	13	13	13	13	13	13	435	409	377	330	299	292	271	253	263	260	259	256	252	264	276
제주	서귀포시	동홍초등학교	37	37	37	41	42	44	44	47	46	45	45	45	45	43	44	1291	1257	1259	1281	1236	1246	1274	1263	1254	1256	1265	1257	1244	1203	1191
제주	서귀포시	무릉초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	87	78	70	73	74	74	62	65	73	72	75	80	79	80	82
제주	서귀포시	법환초등학교	6	6	6	6	6	6	6	6	6	6	7	7	7	8	10	149	144	125	108	95	87	83	82	97	108	128	164	165	173	212
제주	서귀포시	보목초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	151	148	147	143	138	136	126	114	111	99	92	88	81	80	78
제주	서귀포시	보성초등학교	6	6	6	6	6	6	6	6	6	6	7	11	11	12	12	126	115	95	92	81	76	69	92	130	135	168	201	197	252	289
제주	서귀포시	사계초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	139	112	103	100	87	80	74	72	72	81	83	84	94	111	106
제주	서귀포시	새서귀초등학교	18	19	19	20	19	20	20	20	21	26	29	31	31	34	38	586	579	571	569	556	521	530	534	600	707	809	871	897	952	983
제주	서귀포시	서광초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	68	69	63	68	65	59	67	60	68	84	81	91	104	113	118
제주	서귀포시	서광초등학교동광분교장	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
제주	서귀포시	서귀북초등학교	30	33	33	34	35	37	41	43	43	43	43	41	39	39	39	926	1006	1007	1039	1068	1055	1110	1135	1146	1166	1166	1124	1040	985	980
제주	서귀포시	서귀서초등학교	12	13	13	12	12	12	12	13	12	12	12	12	12	12	13	300	261	241	221	212	194	192	202	189	200	213	235	240	237	284
제주	서귀포시	서귀중앙초등학교	25	22	21	20	20	18	17	17	18	20	20	20	19	19	18	750	664	597	544	492	425	384	393	403	406	423	419	389	388	375
제주	서귀포시	서귀포초등학교	22	21	22	21	18	16	14	13	13	12	12	13	13	13	13	545	541	531	496	419	362	308	277	255	247	247	253	246	232	229
제주	서귀포시	서호초등학교	9	8	9	8	8	7	7	7	11	13	15	16	17	19	21	202	190	172	149	137	110	116	137	211	283	333	354	373	423	464
제주	서귀포시	성산초등학교	7	7	7	7	7	7	6	6	6	6	6	6	6	6	6	96	90	89	81	77	72	67	62	54	52	54	54	50	54	75
제주	서귀포시	성읍초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	136	119	102	89	80	68	62	54	57	64	75	72	68	68	64
제주	서귀포시	수산초등학교	6	5	5	4	3	4	6	6	6	6	6	6	6	6	6	60	49	38	34	25	32	47	63	60	72	77	65	68	55	53
제주	서귀포시	시흥초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	75	77	72	65	61	50	44	41	46	53	58	52	53	51	48
제주	서귀포시	신례초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	98	75	73	63	54	66	79	76	71	64	62	56	37	44	49
제주	서귀포시	신산초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	102	90	68	59	58	51	49	58	76	69	79	80	71	59	71
제주	서귀포시	안덕초등학교	12	10	10	10	12	11	12	11	11	10	10	13	13	14	14	261	234	219	208	215	197	197	194	180	173	184	207	220	228	230
제주	서귀포시	예래초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	176	158	150	136	122	109	106	114	106	92	100	107	93	101	93
제주	서귀포시	온평초등학교	6	6	6	5	5	4	3	6	6	6	6	6	6	6	6	85	78	70	55	37	32	31	49	54	42	44	39	45	52	55
제주	서귀포시	위미초등학교	13	12	11	13	12	12	12	12	12	11	11	11	10	10	9	333	296	259	238	221	202	205	214	203	189	198	200	189	184	174
제주	서귀포시	의귀초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	105	98	83	72	68	58	53	63	76	84	70	72	66	61	74
제주	서귀포시	중문초등학교	23	23	23	22	21	20	22	22	23	24	25	27	26	28	30	688	673	637	620	596	562	552	550	584	618	670	686	701	731	770
제주	서귀포시	창천초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	66	62	60	63	56	52	52	55	59	57	57	60	49	45	40
제주	서귀포시	태흥초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	155	156	135	125	110	88	77	69	78	79	96	98	91	95	88
제주	서귀포시	토산초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	67	59	56	48	57	62	60	59	61	59	57	62	59	55	51
제주	서귀포시	토평초등학교	12	12	12	12	13	13	13	13	12	12	12	12	12	13	13	342	318	303	281	261	251	237	232	226	225	219	213	219	230	232
제주	서귀포시	표선초등학교	13	13	13	13	13	13	13	12	12	13	13	13	13	13	15	330	305	288	259	248	239	218	210	218	238	280	259	238	246	335
제주	서귀포시	풍천초등학교	5	5	4	4	4	4	5	6	6	6	6	6	6	6	6	63	49	37	30	29	33	37	48	55	56	84	104	89	113	92
제주	서귀포시	하례초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	92	78	65	57	56	52	52	57	66	54	51	54	52	52	57
제주	서귀포시	하원초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	125	110	99	85	77	67	57	60	61	75	78	85	76	62	60
제주	서귀포시	한마음초등학교	6	7	6	6	6	6	6	6	6	6	6	7	6	9	10	167	140	120	106	98	97	99	102	118	122	132	140	138	170	180
제주	서귀포시	효돈초등학교	13	11	11	12	12	12	12	12	13	13	12	12	11	12	12	352	307	264	241	229	211	206	191	231	219	230	231	211	217	214
제주	서귀포시	흥산초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	86	79	66	59	51	50	44	38	34	45	56	49	48	45	51
제주	제주시	고산초등학교	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	160	146	140	128	111	98	98	96	87	99	88	96	88	89	78
제주	제주시	곽금초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	90	85	77	69	62	87	96	105	111	111	107	94	97	97	97
제주	제주시	광령초등학교	12	12	13	13	13	12	12	13	13	13	13	15	14	16	16	323	339	348	305	282	246	243	229	252	273	293	319	331	341	353
제주	제주시	광양초등학교	21	21	20	18	17	15	14	13	15	15	14	14	13	12	12	553	519	475	404	351	323	309	294	310	293	292	268	261	240	214
제주	제주시	구엄초등학교	7	9	8	10	9	10	10	10	11	9	11	12	12	11	11	216	223	211	205	185	180	166	170	174	161	180	203	212	223	207
제주	제주시	구좌중앙초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	70	72	67	63	58	50	53	60	60	60	62	71	69	68	63
제주	제주시	귀덕초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	111	99	98	97	83	72	71	72	63	73	77	86	90	84	91
제주	제주시	금악초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	85	83	79	88	71	61	59	52	47	45	56	60	86	90	96
제주	제주시	김녕초등학교	7	7	8	8	8	7	7	7	7	7	7	7	7	7	7	169	166	150	144	137	107	113	104	92	102	110	98	95	101	100
제주	제주시	김녕초등학교동복분교장	3	4	4	3	3	3	3	3	3	6	6	6	6	6	6	40	36	33	27	22	14	13	17	13	52	60	63	62	53	59
제주	제주시	남광초등학교	48	47	45	51	52	53	53	52	49	45	45	44	42	45	46	1637	1529	1455	1656	1564	1528	1485	1427	1376	1286	1262	1213	1181	1180	1162
제주	제주시	납읍초등학교	6	6	6	6	6	6	6	6	7	7	7	7	7	7	8	99	95	83	88	71	115	127	131	139	134	129	128	125	135	148
제주	제주시	노형초등학교	59	56	52	49	48	47	49	47	44	43	42	40	39	38	42	2000	1804	1624	1495	1424	1295	1247	1220	1189	1135	1115	1093	1053	1031	1020
제주	제주시	노형초등학교해안분교장	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	69	85	119	0	0	0	0	0	0	0	0	0	0	0	0
제주	제주시	대흘초등학교	7	7	8	9	8	8	8	8	10	9	9	11	12	12	13	156	163	181	177	159	159	157	165	150	166	182	187	210	241	275
제주	제주시	더럭초등학교	0	0	0	0	0	0	0	0	0	0	6	6	6	6	6	0	0	0	0	0	0	0	0	0	0	100	93	95	100	106
제주	제주시	도남초등학교	46	46	48	48	42	38	37	36	32	29	29	29	29	31	30	1608	1580	1593	1521	1232	1103	994	936	811	772	737	763	757	744	699
제주	제주시	도련초등학교	0	0	0	0	0	0	0	10	18	28	30	36	40	44	48	0	0	0	0	0	0	0	197	473	671	793	985	1105	1170	1213
제주	제주시	도리초등학교	13	13	13	13	13	13	13	13	13	13	13	14	13	14	13	294	277	278	276	279	275	292	285	273	279	285	303	301	311	281
제주	제주시	도평초등학교	0	0	0	7	7	8	9	10	13	13	13	14	15	16	17	0	0	0	109	126	142	169	184	215	234	268	300	324	352	383
제주	제주시	동광초등학교	55	53	54	52	49	50	50	47	43	41	40	41	40	42	42	1872	1813	1757	1609	1542	1417	1369	1283	1205	1154	1144	1162	1073	1108	1088
제주	제주시	동화초등학교	38	37	34	38	37	38	33	28	25	22	21	21	20	20	20	1212	1107	1021	1088	1037	976	796	705	636	571	552	551	501	481	455
제주	제주시	물메초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	97	99	97	95	81	79	71	88	95	103	98	99	110	117	116
제주	제주시	백록초등학교	38	40	44	47	45	47	47	45	42	39	39	36	35	35	36	1393	1453	1501	1517	1401	1349	1298	1239	1160	1091	1068	1005	971	969	928
제주	제주시	봉개초등학교	9	9	9	9	8	8	8	8	7	8	9	8	9	10	11	205	202	191	175	155	135	133	130	128	131	142	162	175	197	208
제주	제주시	북촌초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	91	87	81	81	74	68	75	72	78	74	62	71	72	85	87
제주	제주시	삼성초등학교	32	33	33	36	36	36	36	36	36	34	32	32	30	30	30	1114	1126	1129	1138	1126	1103	1075	1034	953	898	862	848	806	748	721
제주	제주시	삼양초등학교	31	30	28	27	27	30	31	31	31	31	34	36	36	39	41	976	931	866	779	768	770	796	795	777	814	873	935	935	1001	1054
제주	제주시	삼화초등학교	0	0	0	0	0	0	11	22	27	30	32	34	34	32	30	0	0	0	0	0	0	268	559	674	758	828	862	851	795	749
제주	제주시	선흘초등학교	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92
제주	제주시	세화초등학교	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	155	144	136	125	120	113	98	92	91	96	110	107	112	125	111
제주	제주시	송당초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	71	71	56	51	43	39	45	60	60	57	59	63	62	69	72
제주	제주시	수원초등학교	7	7	7	7	7	7	7	7	8	9	10	9	9	10	9	153	156	151	134	138	127	127	117	136	150	152	164	171	171	160
제주	제주시	신광초등학교	52	48	47	46	43	43	40	40	37	33	33	32	31	30	32	1780	1602	1537	1362	1278	1156	1092	1042	954	924	882	886	834	784	793
제주	제주시	신제주초등학교	44	43	42	41	41	42	43	41	42	43	43	41	41	42	44	1452	1421	1324	1243	1193	1141	1133	1093	1087	1089	1139	1135	1114	1110	1183
제주	제주시	신창초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	141	133	118	98	83	80	82	82	88	99	92	105	108	99	120
제주	제주시	신촌초등학교	12	11	12	12	12	11	10	9	10	9	12	12	13	13	13	322	291	266	244	221	209	184	159	160	180	212	233	268	269	278
제주	제주시	아라초등학교	19	18	19	20	21	27	36	41	46	50	55	60	60	65	69	547	543	537	527	535	692	984	1138	1277	1426	1599	1742	1758	1861	1869
제주	제주시	애월초등학교	6	6	6	6	6	6	6	6	7	7	7	7	8	9	10	170	147	137	126	121	115	115	122	122	124	144	149	154	185	169
제주	제주시	애월초등학교더럭분교장	3	3	3	3	6	6	6	6	6	6	0	0	0	0	0	23	17	21	26	46	57	59	76	78	97	0	0	0	0	0
제주	제주시	어도초등학교	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	94	82	81	77	76	64	58	67	88	98	92	92	101	106	106
제주	제주시	연평초등학교	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	75	77	0	0	0	0	0	0	0	0	0	0	0	0	0
제주	제주시	영평초등학교	6	6	6	6	7	7	7	7	9	11	14	17	20	24	29	154	136	122	135	141	145	147	161	176	226	346	425	447	562	633
제주	제주시	오라초등학교	10	10	11	11	11	10	12	14	15	17	20	22	23	27	29	235	238	227	231	230	222	247	293	333	403	488	571	610	635	688
제주	제주시	외도초등학교	42	43	47	47	47	47	54	54	54	54	54	54	52	57	57	1462	1504	1557	1534	1505	1475	1548	1538	1499	1509	1519	1537	1494	1537	1512
제주	제주시	외도초등학교도평분교장	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	103	97	105	0	0	0	0	0	0	0	0	0	0	0	0
제주	제주시	우도초등학교	0	0	7	7	7	7	7	7	7	7	7	7	7	7	7	0	0	72	66	71	72	62	56	55	55	53	58	50	54	45
제주	제주시	월랑초등학교	27	29	30	32	33	34	35	34	31	31	30	30	29	28	27	847	896	967	999	1007	956	922	893	818	808	783	777	729	699	664
제주	제주시	이도초등학교	0	0	0	0	16	24	33	37	40	41	42	43	44	44	44	0	0	0	0	407	666	853	991	1060	1137	1172	1233	1228	1182	1202
